Match ID,Event ID,Formation,Lineup
303504,b2e91b28-2750-4961-acaf-8989085505bb,442,"{23344,11676,6682,6592,23948,6796,11669,6809,17303,6680,21147}"
303516,eca6a030-6ca1-40f8-a7cc-abcb0306e5f8,352,"{6795,16555,11388,24273,22029,41116,12555,6799,6609,5217,5194}"
303516,bc7df3de-6219-4c49-8208-9e7cfb820ad2,433,"{20055,6374,5213,5492,5211,5470,8206,24841,5503,30756,5246}"
303516,cf7e7256-4b7c-441d-8b29-4c5783a333c7,352,"{6795,16555,11388,24273,22029,41116,6310,6998,6609,5217,6724}"
303516,3a58c017-41d1-4316-87f5-e7d1ff7a3a8a,3421,"{6795,16555,6585,24273,22029,6609,6998,6310,6594,6724,5217}"
303517,ff411f4f-1b3b-4d85-b5ae-5ad69a78e767,433,"{20055,6379,5213,5492,5211,5203,8206,13599,5503,5487,5246}"
303517,962371ae-3cbb-4a50-9379-c73b40ece1af,4411,"{6629,6618,6636,6923,6612,6400,6565,6632,6626,24078,6732}"
303517,c155a011-3d32-4783-87df-4296dc79ad14,433,"{20055,6374,5213,5492,5211,8118,8206,13599,5503,25006,5487}"
303524,b2d99be6-06b0-47f3-a456-3f50af73219a,442,"{6378,3308,11167,6790,6381,6377,5575,6383,5199,3477,12041}"
303524,4e2dcb1c-6012-4d4b-809e-48ba69b14e52,433,"{20055,6379,5213,6826,17304,5470,11392,8118,5503,5487,5246}"
303524,5bad6c21-0727-440c-b112-2a1b8b9ee9ec,433,"{20055,6379,5213,6826,17304,5470,8118,11392,5503,5487,5246}"
303524,9e0fb853-c5b7-4298-93db-efd93d0ac80b,433,"{20055,6379,5213,6826,17304,5470,8206,8118,5503,5487,5246}"
303532,05754365-5e2f-44ba-b9fd-59eae635db02,433,"{20055,6379,5213,6826,17304,5203,5470,11392,5503,30756,5487}"
303532,628b0483-0e4d-4044-b405-b5bcdcf283e0,352,"{6610,3139,17818,6598,6851,11730,6599,3610,6580,6606,6602}"
303532,01fb3ed7-9a43-49fd-b8e5-2cd03ddf9c58,3412,"{6610,3139,17818,6598,6851,11730,6580,6599,6606,6602,16024}"
303532,d93e4d41-e305-45f9-8f93-de797c9e6f7b,3412,"{6610,3139,17818,6598,6851,11730,6599,6580,6606,6602,16024}"
303532,86caaded-4039-489e-a2a8-be7f1a796116,352,"{6610,3139,17818,6598,6851,11730,11332,6599,6580,6602,16024}"
303548,34ff56cb-1521-4daa-9b82-bc27c9d0732a,442,"{24083,24613,24084,24086,24089,24269,24072,31090,24088,11671,8654}"
303548,8f1141b2-c153-4f8a-8e8a-06dc2b28e267,433,"{20055,6379,5213,32480,5211,5203,8206,8118,5503,4447,5487}"
303548,35787a85-2fad-4cdc-a899-01e68cac3437,442,"{24083,24613,24084,24086,24089,24269,24072,31090,11671,24088,8654}"
303548,ccfb7a3b-1a9d-4ee9-9cbf-2302bd947d22,442,"{24083,24613,24084,24086,24576,24087,24088,3122,24079,31090,24067}"
303548,97e816fd-5bf8-4348-9d7b-78d95b8031d0,433,"{20055,6374,5213,32480,17304,11392,5470,5211,5503,4447,5246}"
303596,b78a40c7-b389-424d-ace1-9d626f4f0d4e,433,"{20055,6374,5213,6826,5211,5470,6379,8118,5503,5487,5246}"
303596,07a3ee14-8122-4cfa-90cc-c7e6a5476ab3,41212,"{3509,5721,5485,5201,3804,5539,6773,5574,4926,6399,19677}"
303596,ddb71dff-d3e6-4737-a19f-cf815d36b2e1,433,"{20055,6379,5213,6826,5211,5470,8206,8118,5503,5487,5246}"
303600,bb1e1354-5242-4f5a-b080-f5cc410cb4b4,433,"{20055,6374,5213,6826,5211,5203,8206,8118,5503,30756,5246}"
303600,ef2c4361-fc15-4d99-9622-b12e3fe0b951,3412,"{11302,22020,11304,17520,11292,11298,11301,11303,11296,17027,24777}"
303600,1fa813aa-1359-4df6-96f7-069fa7242a26,41212,"{11302,11292,11304,30519,17520,22020,11301,11303,11296,17027,24777}"
303600,c8c15ee0-b7ca-4cde-815a-ba3d14cf80a4,4411,"{11302,11292,11304,30519,17520,12073,22020,11301,24777,11296,17027}"
303600,91d81cb6-dabb-4360-a1ce-502e5235406c,433,"{20055,6379,5213,6826,6374,5203,8206,5470,5503,5487,5246}"
303610,9445ae16-7c10-4b72-9f8d-681524423ddc,352,"{20055,6379,5213,5492,30756,5211,5203,8206,5470,5503,5487}"
303610,1abe7dae-ad7e-4fef-a992-ac8aae991ffa,4231,"{24140,24133,23807,24134,4546,24052,6982,24143,24127,11501,8866}"
303610,5502a5d6-4af6-46bb-82be-a3df26d2a03e,4411,"{24140,24133,23807,24142,4546,16249,6982,24126,24134,11501,8866}"
303615,ddf1cc84-7318-4857-9197-1525a86e2430,41212,"{20055,6374,5213,6826,5211,5203,5470,6379,5503,5487,5246}"
303615,4c047c2b-f379-437b-aed5-fb29d684befe,352,"{6768,11293,6573,6635,32670,6886,6754,31885,6866,11539,16209}"
303615,76ca3a40-565f-410f-8073-946fc0e5d244,41212,"{20055,6379,5213,6826,5211,5203,5470,30756,5503,5487,5246}"
303615,9c91c56c-c645-434a-8211-4bc5edbd6201,352,"{6768,11293,6573,6635,32670,6886,6754,11539,6866,31885,16209}"
303615,f039cdc9-9ef4-4b3b-8907-b6293a55829c,41212,"{6768,32670,6573,6635,6886,6754,3236,6866,11539,31885,16209}"
303615,69e6e2f8-0940-48f3-86c9-acd63dfab95c,41212,"{20055,6379,5213,6826,5211,5203,5470,8206,5503,30756,5246}"
303634,158618b4-b594-408f-9071-f128b3b16ed5,433,"{20055,6374,5213,6826,17304,5470,6379,24841,5503,30756,4447}"
303634,c048732e-6899-4b6b-b9d9-b0ad923a91f6,352,"{24211,24212,6693,23950,6591,24085,30277,6604,23945,6810,6735}"
303634,12b32783-76c1-4660-8725-b5a5837fe196,352,"{24211,24212,6693,23950,6591,24085,23944,30277,23945,6810,6735}"
303634,17dd1acc-a112-4542-8397-80f5610bd5eb,433,"{20055,6379,5213,6826,17304,5470,8206,24841,5503,30756,5246}"
303634,4e3614ff-d205-4ecc-863e-1e612f5394be,3511,"{24211,24212,6693,23950,6591,24085,23944,30277,23945,23213,24315}"
303652,c5d3e4fe-2816-407d-a111-a7f2db9fc676,442,"{6768,6791,6769,6573,6886,6754,6866,32670,6902,6930,3236}"
303652,ce6e38f2-c6f9-490f-87a5-9d30edc42df3,433,"{6590,6379,5213,6826,5211,5203,5470,8118,5503,5487,5246}"
303652,33ff4235-1563-465a-a638-f6c1a6e3f0b0,442,"{6768,6791,6769,6573,6886,6388,6866,3236,30421,6930,23343}"
303652,dd909b27-ce3f-4782-bd76-c6b9a1f2139d,4411,"{6590,6374,5213,6826,5211,6379,5203,5503,8206,8118,5246}"
303664,3fddf19a-7d96-457f-ba74-11c446731b33,4141,"{32185,6605,6676,6713,3498,24236,6582,8252,3042,6685,8819}"
303664,3e53ec64-d741-4ca5-9059-85ce797b057d,433,"{20055,6379,5213,6826,5211,5203,5470,8118,5503,5487,5246}"
303664,882f89fa-fc7c-4ee0-9f39-f345e052fb00,433,"{20055,6379,5213,6826,6374,8118,5470,13599,5503,5487,5246}"
303666,58ca2054-76f8-4813-9419-48eea9bef911,4231,"{24140,24133,23807,24134,25702,16249,24144,24126,24127,11501,26009}"
303666,5575a4ef-f319-4e42-8b9a-69a2d190df13,433,"{20055,6374,5213,6826,17304,8118,6379,5470,25006,5487,5246}"
303666,d2829bfb-24c5-49d7-b29a-9a0bd696637e,4231,"{20055,6379,5213,6826,6374,8118,5470,5487,5503,30756,5246}"
303674,d6a44324-ad3c-4303-b41f-9c89fce257af,433,"{11541,6821,4445,3366,18620,16003,6701,12021,4345,6616,20033}"
303674,e335c219-95b8-4f0b-a86a-d28bff287495,442,"{20055,6374,5213,6826,5211,8206,5203,5470,4447,5503,5246}"
303674,529381d2-1f1b-42cd-abcf-b10737331679,433,"{11541,6821,4445,3366,18620,16003,6701,5504,7022,4345,20033}"
303674,056aa739-017e-46bc-9fe0-0ed65a4e7b85,343,"{11541,4445,16489,3366,6821,18620,5504,16003,7022,4345,6301}"
303680,b26e15e1-ffdd-482f-9dce-3ccb87fc8d89,41212,"{11302,11297,11304,21225,6601,22020,24141,11300,40881,17027,11296}"
303680,eaacb458-bdab-4f88-ad35-789a55db2e43,41212,"{20055,6374,5213,6826,5211,5203,6379,24841,8206,5503,5487}"
303680,d8588bb2-c146-4c48-a2b3-1736f9122de3,442,"{11302,11297,11304,21225,11298,12073,24141,11296,40881,17027,6760}"
303680,e286432d-fc2e-4437-9167-bfd5dbe30be4,442,"{20055,6374,5213,32480,5211,5470,5203,8206,6379,5503,5246}"
303680,1a075682-04aa-4cce-9399-2189c978310d,352,"{20055,32480,5213,17304,6374,5211,5470,8206,6379,5503,5246}"
303682,cf04d983-a2eb-4590-8415-de7c9f61c4b7,433,"{20055,6374,5213,6826,5211,5203,8118,5470,5503,30756,5487}"
303682,ee917936-9c91-4680-92ec-1b5f2467667d,442,"{23344,11676,6682,6592,6784,11669,17303,6680,6688,6668,6684}"
303682,d56b4a50-54c4-42e3-9136-059ed2f67967,442,"{23344,11676,6682,6592,6784,17303,6688,6680,12020,6684,21147}"
303682,73db86ee-6b12-4e23-a757-33dbd1a18e5d,4141,"{20055,6374,5213,6826,5211,5203,6379,8118,5470,30756,5503}"
303696,3446ccfd-1398-4590-9698-e95409f7609f,41212,"{20055,6374,5213,6826,5211,5203,8206,5470,24841,5503,5246}"
303696,a0f123fa-13da-412e-b9d8-69d35a777306,442,"{6378,5696,5259,11167,26532,6383,6381,6377,5633,6840,5198}"
303696,bb963aa5-71d3-45d3-bdbc-abbccd6e9cde,442,"{6378,5696,5259,11167,26532,6383,6381,3245,6841,12041,3477}"
303696,ebd134c4-0a8c-47c0-a42f-209a5b45f974,41212,"{20055,6374,5213,6826,5211,6379,8206,24841,30756,5503,5246}"
303700,228e1928-fb72-4da1-83d0-57e6502d9dc8,442,"{6698,8555,6708,6709,6705,6907,13107,6867,7105,6700,6707}"
303700,0aab7963-b891-4fbd-9749-12728356a652,433,"{20055,6379,5492,6826,5211,5203,8118,11392,5503,5487,5246}"
303700,f711a47e-fe72-4dfd-9ee7-1f2224043461,433,"{20055,6374,5492,6826,5211,5203,8206,8118,5503,5487,5246}"
303707,d00c7432-5431-4736-bc4e-083f031864d8,4141,"{16309,23522,6648,7068,11538,26404,13599,6673,5214,2948,11391}"
303707,bb1b165c-5526-4db6-b849-c51e11647f8d,41212,"{20055,6374,5492,6826,17304,5203,6379,8118,8206,5503,5487}"
303715,e161549e-b9ad-4d79-b84d-fec490c51b39,343,"{6610,6598,5830,6603,6569,11730,3610,6599,16212,4447,6301}"
303715,651e1a7a-e5fa-4f52-8f80-e846bce44c23,4231,"{20055,5674,5213,5492,17304,8118,5203,5477,5503,5487,5246}"
303715,411f76a3-d763-4b92-80e0-3e40dd4227a3,4231,"{20055,5674,5213,5492,17304,8118,5203,5487,5503,5477,5246}"
303715,75741c19-1bb4-40b3-bede-5cc79f63204b,4231,"{20055,5674,5213,5492,17304,8206,5470,5477,5503,30756,5246}"
303725,8a0d7113-4624-455a-97d2-61c81aa5cde6,442,"{6755,6772,7030,6892,3515,3141,3497,16335,11386,6766,6402}"
303725,a895edcb-4e54-4132-a182-0b53411fae0e,41212,"{20055,6374,5213,6826,5211,5203,8206,6379,5503,5487,5246}"
303725,57c62b9d-b68b-4a95-9c77-3b2d50644cdb,4231,"{6755,6772,7030,6892,3515,22819,11675,16335,3141,11386,5688}"
303725,9ddcd4dc-2487-4230-b24a-d40cfbb65d58,4231,"{6755,6772,7030,6892,3515,3141,22819,16335,6771,11675,5688}"
303725,568ffd1f-b80b-441c-8442-2b6e5271e9cf,41212,"{20055,6379,5213,6826,5211,5203,8206,5470,24841,5503,5487}"
303725,d7c3fe52-ca16-4c37-9aad-41e8811088c6,433,"{20055,6379,5213,6826,5211,5470,8206,24841,5503,30756,4447}"
303731,d0fdc490-0cf2-48de-a516-7e3ea6498ec8,433,"{20055,6374,5213,6826,17304,5203,5470,11392,5503,8206,5487}"
303731,745ef8bb-3a10-4a7c-ac36-1334e8df2d28,4231,"{6698,23981,23803,6709,6705,6867,6910,7105,6712,5687,6700}"
3749052,3b20dc57-5cb7-46a8-bccb-b09d984478d7,442,"{40319,24765,40314,40312,40304,40311,40313,10525,40305,17727,40320}"
3749052,61306f72-bec9-466f-9d43-c1152531323c,442,"{20015,40222,38412,15637,12529,15515,26014,40221,19312,15042,15516}"
3749068,898e2fe4-cac9-4112-baea-c88246959702,442,"{40274,40272,20488,40279,40275,40277,15638,40278,3872,25960,11348}"
3749068,63a6191e-5ce1-49e4-b9aa-50fe3eff8dbc,442,"{20015,40222,38412,15637,12529,24972,40221,15515,19312,15042,15516}"
3749068,3886c320-2c75-4f69-8df2-48efbe78b512,442,"{40274,40277,20488,40279,40275,40276,15638,40278,3337,25960,11348}"
3749079,a056b560-9fd7-4bb5-8a74-7e119856d923,442,"{20015,40222,38412,15637,12529,24972,40221,26014,19312,15512,15516}"
3749079,1a52b3a1-5432-4cae-a723-da4f35fbcd81,442,"{40260,4724,20281,40123,40258,20254,20330,40261,20444,34394,18105}"
3749079,a3370972-674c-47f2-b451-f49a8283648e,442,"{40260,4724,20281,40123,40258,20254,40261,20330,20444,34394,18105}"
3749079,ab825684-ddcf-4cea-9c43-8b800e5519ed,442,"{20015,40222,38412,15637,12529,15042,40221,26014,19312,24971,15516}"
3749079,ff33f7e5-f417-4731-9e74-8d4ec249de56,442,"{40260,4724,20281,40123,40258,20254,20330,15524,40259,40262,34394}"
3749108,3e8f75bc-1699-458c-950d-544804bfbf8c,442,"{20015,40222,38412,15637,12529,40221,15515,15754,19312,15512,15516}"
3749108,67f87bcf-080c-4555-9b14-7bc3938578fa,4141,"{20145,40361,15761,24763,40359,364784,40360,40363,3633,4394,40362}"
3749108,034721c1-eea6-4c9a-ba4b-1a96fc7b0cd4,4141,"{20145,40361,15761,24763,40359,3633,40360,40363,4394,20327,40362}"
3749117,c4abeba1-b103-452d-a4a5-15a7ca014951,433,"{19497,129558,40285,40281,40282,40287,375066,375070,40286,3538,24794}"
3749117,7264f166-2dc1-4abc-85a0-4dd2107e3de4,442,"{20015,38412,15637,26194,12529,24972,15515,15754,19312,24971,15516}"
3749117,3f827459-5416-47ed-a82b-3e4f5ce1c5d6,433,"{19497,129558,40285,40281,40282,20189,375066,3538,375067,40286,24794}"
3749117,9e8ae3c9-afb2-4a26-a7a8-6e8415c3045a,442,"{20015,40222,15637,26194,12529,24972,15515,15754,26014,19312,15516}"
3749117,7086e446-231d-4a93-98ef-b3c21a418931,442,"{20015,40222,15637,26194,12529,40221,15515,24972,26014,19312,15516}"
3749133,5485c101-4dd7-4d32-a873-21e61b796c99,442,"{20145,40361,15761,24763,40359,40363,20019,4394,3633,20180,40362}"
3749133,6483008d-db53-4bfa-991c-29a23948560c,442,"{20015,40222,15637,26194,12529,15515,40221,15754,19312,24971,15516}"
3749133,76f595b7-1b01-4a1e-8a02-c14052ad4dd2,433,"{20015,40222,15637,26194,12529,15515,40221,26014,24972,15516,38412}"
3749153,cf4a3e17-2ca9-4158-8c8b-8bcf5b60c339,442,"{20015,40222,15637,26194,12529,15515,40221,15754,19312,40255,15516}"
3749153,de57ef12-2d52-469f-a7ba-8e34f5e72b18,442,"{40322,40326,40325,15403,40328,40327,40324,40329,9585,17793,40323}"
3749192,8b3f7b56-a2ff-42a1-b8ea-8f5f1f4f474a,442,"{20015,38412,15637,26194,12529,40221,26014,15754,19312,15042,15516}"
3749192,63ee9493-641e-4052-9dc7-bf1bf7aaea8e,4231,"{15036,40408,40415,40413,40414,40412,38566,40407,40411,40409,20505}"
3749192,8ef5cdf0-6339-464a-b4ba-b899bfc7773e,4231,"{15036,40408,40415,40413,40414,40412,38566,40409,40411,40407,20505}"
3749192,401769c8-44a7-4aad-ba84-7ced5fa4b7bc,4231,"{15036,40408,40413,40415,40414,38566,40412,40409,40411,40407,20505}"
3749192,70356a5b-6f08-48d8-ad07-7e75fb78f1b3,41212,"{20015,38412,15637,26194,12529,26014,15042,15754,19312,24971,15516}"
3749196,603b492b-dd5d-4d55-811a-105510e69040,442,"{20015,40222,38412,15637,12529,15754,24972,40221,19312,24971,15516}"
3749196,e032da50-60eb-4089-9b8a-8e1b931815ee,352,"{40274,40279,20488,38404,40318,40275,40317,15411,26149,20011,11348}"
3749196,9ba44aef-4004-4cee-8ef0-bece69b7cfa1,41212,"{20015,38412,15637,26194,12529,24972,15042,15754,19312,24971,15516}"
3749196,3a82db29-a650-4e8f-a106-64d6e85f06d2,442,"{20015,38412,15637,26194,12529,15754,24972,26014,19312,15516,15042}"
3749233,f99d24e5-7b0d-43b4-82b7-67cb639c5b63,442,"{20015,40222,38412,15637,12529,15754,24972,40221,19312,15516,15042}"
3749233,dc160dc4-47a1-4c90-8705-5f34996f7fb7,4321,"{20329,40215,20447,40218,24758,38552,38465,19636,38551,40217,15519}"
3749233,164cbbe6-f8a1-4b6c-8388-dd53bbf5385f,442,"{20015,40222,38412,15637,12529,24972,40221,26014,19312,15516,15042}"
3749246,a356c4d4-af2a-44c8-a8bd-6342386333c0,442,"{20015,40222,38412,15637,20302,15515,26014,15754,19312,23816,15516}"
3749246,f741c203-df2d-4bff-b6c8-c73cd379608f,4411,"{40364,15402,40366,20341,16890,4022,40365,24805,20175,15666,19729}"
3749246,a7931c09-c8bd-4e81-bfa6-1fe96092ecdd,4411,"{40364,15402,40366,20341,16890,4022,15666,24805,20175,20505,19729}"
3749253,a950af48-8f29-480a-874a-acf74f6da9a6,442,"{34390,34392,40254,34389,34386,40256,19109,40257,15280,34391,15665}"
3749253,c2c09003-c0b4-45e8-80bf-1be9c57ba7a9,442,"{20015,40222,38412,15637,12529,24972,40221,26014,19312,40255,15516}"
3749253,b3e1c911-5e2d-4194-b86d-ed757bcdec92,442,"{20015,40222,38412,15637,12529,26014,40221,24972,19312,40255,15516}"
3749257,41e0ff39-da7c-451a-8f08-82d3a9b369f2,442,"{20015,40222,38412,15637,12529,15754,15515,40221,19312,15042,15516}"
3749257,d8c32d32-494b-4ae1-bb0c-d2f738952e3c,442,"{40236,40243,40241,24798,40239,15049,40238,15173,40237,40242,40240}"
3749257,dfaf4123-9b3f-4d16-af08-5cbb583ab8cb,442,"{40235,40243,40241,24798,40239,15049,40238,40237,40245,40242,40240}"
3749274,9fb355ea-f045-4727-81aa-3ba0ac1e8478,442,"{38403,376517,40339,40340,4357,40343,40338,15505,376516,40337,376518}"
3749274,14aaf3af-d212-4c38-9d1f-951b50cad37a,442,"{20015,40222,38412,15637,12529,24972,15515,376521,15754,23816,15516}"
3749274,80ee1a89-3e42-4540-b410-0cf86ae4d253,442,"{20015,40222,38412,15637,12529,24972,15515,15754,23816,24971,15516}"
3749274,4d68a035-6d2b-45b2-9e63-abaec8918b08,442,"{20015,40222,38412,15637,12529,24972,15515,15654,15516,24971,40255}"
3749276,c4db9a55-2f58-4e03-a3a7-1134024069fd,442,"{40271,20281,20257,20287,40258,20330,20286,20254,40261,11270,18105}"
3749276,00958b61-28d1-4d01-b277-eee840373d30,352,"{20015,15637,20302,40222,38412,19312,15515,40221,26014,15516,15042}"
3749276,2cd6b101-c705-4392-bbeb-4b6a1e34da49,352,"{20015,15637,20302,38412,40222,19312,15515,40221,26014,15516,15042}"
3749278,7b8cfff2-07f5-40b7-abdd-f8e89eccbca2,4141,"{40385,9353,40383,40390,40391,40386,21540,40389,40384,15073,40388}"
3749278,37484cd8-be4f-4efb-b196-dbba4becb58a,442,"{20015,38412,15637,26194,20302,15754,15515,40221,19312,15042,15516}"
3749278,e2813e8b-b896-4ba6-9a55-4ef3fb2b63f6,442,"{20015,38412,15637,26194,20302,24972,15515,40221,19312,15754,15516}"
3749296,7b7c29be-25a9-452b-8c28-cd51080003c1,442,"{20015,40222,38412,15637,12529,24972,15515,26014,19312,15042,15516}"
3749296,e58f4c39-c023-4b4c-8232-8ed49301dc5f,442,"{38403,40336,40339,40340,20402,40343,40338,15505,15259,15410,40337}"
3749296,67802f8e-ceca-4b26-896e-bbb37ed12fea,442,"{20015,40222,38412,15637,12529,15754,15515,24972,19312,15042,15516}"
3749310,7c79f196-ddf6-45fe-bcc2-4cd1a26c0f9d,442,"{40438,11009,40441,40444,40445,40439,40434,40435,40440,40442,40433}"
3749310,bfce8fd4-6bc6-43a3-9522-f306a21842af,442,"{20015,38412,15637,26194,20302,24972,15515,15754,19312,15042,15516}"
3749310,23689e23-866e-4f5b-b534-3c5aae76fa56,442,"{40438,11009,40444,40441,40445,40434,40435,40439,40440,40442,40433}"
3749346,298c5245-2362-486c-ac93-dbb1611b75b2,442,"{40132,40270,40263,40265,40268,38557,40266,26649,40269,40267,40264}"
3749346,36585e0f-1773-4e2d-b0c2-e0c0f83ad18c,442,"{20015,40222,38412,15637,12529,24972,40221,15754,19312,15516,15042}"
3749346,2a30473d-746b-434c-9cd6-ac1f6dee6ebc,442,"{20015,40222,15637,38412,12529,24972,40221,15754,19312,15042,15516}"
3749346,05161837-d037-455d-9f75-be585e872db5,442,"{20015,40222,38412,15637,12529,24972,40221,15754,19312,15042,15516}"
3749346,a4de59fd-bd90-4d8e-9bda-bd6a99cfecff,442,"{20015,40222,38412,15637,12529,40221,26014,24972,19312,15042,15516}"
3749358,6342e663-c61e-4cae-b036-d24e5768cfbd,442,"{40322,40402,40330,15403,40405,40324,40329,40331,40404,40403,40327}"
3749358,78179c77-25d0-4841-8a0e-4b7f6fec2ed2,442,"{20015,40222,38412,15637,12529,15515,40221,15754,19312,15512,15516}"
3749358,a9a73773-e57d-4166-a7fd-6b365bef2455,442,"{40322,40402,40330,15403,40404,40324,40405,40331,40329,40403,40327}"
3749358,d06565b8-44af-4715-942a-9216e07589f7,442,"{20015,40222,38412,15637,12529,40221,15515,24972,26014,15042,15516}"
3749360,b6dbf164-5f6d-4c5a-9fd7-90e06f17ecbc,442,"{20015,38412,15637,26194,12529,15754,15515,40221,19312,15042,15516}"
3749360,7adb3ff8-7a3f-4690-a763-5956e1e97c73,442,"{38464,15272,40355,40356,40353,40357,15095,40352,40354,9003,24766}"
3749360,e57a7e6b-d0d0-47b0-831f-1365b260f64d,442,"{38464,15272,40355,40356,40354,40357,15095,40352,40358,9003,24766}"
3749403,41e9d064-6116-43c2-9c44-dd2ee77c8f93,442,"{20015,40222,38412,15637,12529,15515,26014,40221,19312,15042,15516}"
3749403,9c9012d2-3638-4f72-8bf3-6315ed356f40,433,"{40385,9353,40393,40383,40390,40386,21540,40384,19772,40387,40388}"
3749431,4b714d09-0969-4929-b32d-d84436c940f0,442,"{20446,20059,40225,38418,40233,40234,24799,40229,40227,40226,40231}"
3749431,7244b52b-51c9-4563-8446-5082da544a7d,442,"{20015,40222,38412,15637,12529,40221,15515,15512,26014,15516,23816}"
3749434,faf6e4df-165e-4e5d-bf1f-b9c22babb867,4231,"{40292,40293,40296,40300,40298,40303,40290,40297,40302,40295,40301}"
3749434,42429c8b-a2d5-48e9-a585-20d7ddb03217,442,"{20015,38412,15637,26194,12529,26014,19312,15754,20302,15042,15516}"
3749434,ee1d1597-5180-49fc-a9ee-691aa94da5ad,442,"{20015,38412,15637,26194,12529,19312,26014,15754,20302,15042,15516}"
3749434,88c95937-1452-4001-b934-7b37c0054ee3,442,"{40292,40293,40296,40300,40298,40297,40290,40302,40295,40301,40299}"
3749434,6486a904-af28-48e4-ad2a-f73cc7237dff,442,"{20015,38412,15637,26194,12529,24971,26014,15754,19312,15042,15516}"
3749448,ffdbffbf-aad2-4694-a079-8ab4e0f20769,442,"{20015,40222,38412,15637,12529,40221,15515,15754,19312,15516,15042}"
3749448,8ab2e7df-7642-4f9b-ad8e-4da95dfe7fa2,442,"{34390,34388,40254,34389,34386,38522,19109,40257,34391,15659,15665}"
3749453,57487276-062a-4520-bb92-e6cec0b1ab9a,442,"{20015,40222,38412,15637,20302,15515,40221,15512,19312,15042,15516}"
3749453,a74a9d07-18d0-4118-9bc8-26b220efd927,442,"{40132,40270,40370,40369,40368,26649,40371,39847,3473,40373,40267}"
3749453,ca1b484d-880c-4577-abd0-7d553d22272e,442,"{40132,40270,40371,40369,40368,26649,40370,39847,3473,40373,40267}"
3749453,d9e1c673-f629-4a1e-926c-3c85cf9ad829,442,"{20015,40222,38412,15637,20302,15515,26014,24972,15512,23816,15516}"
3749454,280436a1-1b6c-49b8-b8e2-cf820b6239da,442,"{15409,40215,40220,40218,24758,19636,38552,38551,40217,40223,15519}"
3749454,37358f6f-00e7-45a9-be04-c5c42b521005,442,"{20015,40222,15654,38412,12529,40221,15515,15754,19312,15512,15516}"
3749454,3139ca7c-d9ad-4d1f-9711-55b95011569e,442,"{15409,40215,40220,40218,24758,19636,38552,38551,40219,15519,40217}"
3749462,bd8b3e91-2d88-4e44-9683-f7452419c37a,442,"{20015,40222,38412,15637,12529,15515,40221,15042,15754,15516,23816}"
3749462,0baf35ad-a6da-4e97-980e-fede7010e54f,451,"{40401,40296,40400,40300,40298,40290,40293,40302,40297,40295,40291}"
3749462,b7bf7c05-7894-4003-9dab-a3bca8570498,451,"{40401,40400,40296,40300,40298,40290,40293,40302,40297,40295,40291}"
3749462,5e931866-97f0-49dd-b92a-7991975c0933,433,"{20015,40222,38412,15637,12529,40221,15042,15515,15754,23816,15516}"
3749462,190fa39c-8ca4-4a40-84d9-61ef764c2df3,433,"{20015,40222,38412,15637,12529,40221,19312,15515,15042,23816,15516}"
3749465,6354f52c-207c-43f4-a154-a56acb352185,442,"{38464,40354,40356,40355,40395,15095,40357,40398,40397,24767,40396}"
3749465,cd1fb6dc-eaf4-4d91-b5f7-fadd248ce581,442,"{20015,40222,38412,15637,12529,40221,15515,19312,26014,23816,15516}"
